Provider name,Subject area of degree,Employment and further study,Unknown pattern of further study,Part-time further study,Voluntary or unpaid work,Unknown pattern of employment,"Other including travel, caring for someone or retired",Total with known outcomes,Full-time employment,Unemployed,Part-time employment,Full-time further study
Bath Spa University,"26 Geography, earth and environmental studies (natural sciences)",0.10062893081761007,0.0,0.0,0.0,0.0,0.031446540880503145,1590,0.5345911949685535,0.012578616352201259,0.14465408805031446,0.06289308176100629
Bath Spa University,15 Social sciences,0.11297071129707113,0.0,0.0,0.0,0.0,0.016736401673640166,2390,0.5920502092050209,0.05439330543933055,0.1297071129707113,0.04184100418410042
Bath Spa University,17 Business and management,0.0711835334476844,0.0,0.0,0.003430531732418525,0.0017152658662092624,0.06689536878216124,5830,0.6020583190394511,0.04373927958833619,0.12006861063464837,0.048027444253859346
Bath Spa University,19 Language and area studies,0.107600341588386,0.0,0.0,0.006831767719897523,0.006831767719897523,0.07258753202391119,5855,0.4295473953885568,0.05294619982920581,0.2502134927412468,0.03928266438941076
Bath Spa University,"20 Historical, philosophical and religious studies",0.1016949152542373,0.0,0.0,0.026634382566585957,0.0,0.024213075060532687,2065,0.4552058111380145,0.06779661016949153,0.15980629539951574,0.048426150121065374
Bath Spa University,22 Education and teaching,0.08026084775520441,0.0,0.00401304238776022,0.0030097817908201654,0.00802608477552044,0.040130423877602205,19935,0.6947579633809882,0.026586405818911463,0.1181339352896915,0.023325808878856283
Bath Spa University,"24 Media, journalism and communications",0.06451612903225806,0.0,0.0,0.0,0.01488833746898263,0.04962779156327544,4030,0.5955334987593052,0.08188585607940446,0.18362282878411912,0.02481389578163772
Bath Spa University,"25 Design, and creative and performing arts",0.09586681974741676,0.0,0.001148105625717566,0.008036739380022962,0.006888633754305396,0.05453501722158439,17420,0.4187715269804822,0.05482204362801378,0.31142365097588975,0.040183696900114814
The University of Bath,01 Medicine and dentistry,0.0,0.0,0.0,0.0,0.0,0.0,120,0.6666666666666666,0.0,0.0,0.0
The University of Bath,02 Subjects allied to medicine,0.1216702663786897,0.0,0.0,0.0028797696184305254,0.0,0.05543556515478762,6945,0.6241900647948164,0.037437005039596835,0.05543556515478762,0.08207343412526998
The University of Bath,03 Biological and sport sciences,0.106829454406715,0.0,0.0038153376573826785,0.015261350629530714,0.0015261350629530714,0.04692865318580695,13105,0.5562762304463945,0.04807325448302175,0.06714994276993513,0.1491797024036627
The University of Bath,04 Psychology,0.1276595744680851,0.0,0.0,0.015677491601343786,0.0,0.04927211646136618,8930,0.5543113101903695,0.03583426651735722,0.07726763717805152,0.1265397536394177
The University of Bath,07 Physical sciences,0.09642301710730948,0.0,0.0,0.0,0.0,0.04354587869362364,9645,0.5842405391394505,0.05080352514256091,0.041990668740279936,0.17418351477449456
The University of Bath,09 Mathematical sciences,0.1198501872659176,0.0,0.0,0.004280363830925628,0.002140181915462814,0.04066345639379347,9345,0.6270733012306046,0.04922418405564473,0.027822364901016586,0.12734082397003746
The University of Bath,10 Engineering and technology,0.060792349726775954,0.0,0.0,0.0018214936247723133,0.0036429872495446266,0.03415300546448088,21960,0.7711748633879781,0.042122040072859745,0.0273224043715847,0.0546448087431694
The University of Bath,11 Computing,0.04765450483991065,0.0,0.0,0.0,0.0,0.02531645569620253,6715,0.7580044676098288,0.06701414743112435,0.017870439314966492,0.049143708116157855
The University of Bath,"13 Architecture, building and planning",0.10448979591836735,0.0,0.0,0.0,0.0,0.052244897959183675,6125,0.6326530612244898,0.02857142857142857,0.052244897959183675,0.10448979591836735
The University of Bath,15 Social sciences,0.09375,0.0,0.0009398496240601503,0.009163533834586466,0.0,0.039473684210526314,21280,0.6708176691729323,0.03829887218045113,0.03970864661654135,0.09868421052631579
The University of Bath,17 Business and management,0.08600263273365512,0.0,0.0008775778850372971,0.008336989907854322,0.013602457218078104,0.036419482229047825,22790,0.7450636243966652,0.035761298815269855,0.025669153137340937,0.0434401053093462
The University of Bath,19 Language and area studies,0.08113590263691683,0.0,0.0,0.0,0.0,0.0486815415821501,4930,0.6531440162271805,0.058823529411764705,0.07099391480730223,0.09127789046653144
The University of Bath,22 Education and teaching,0.11221122112211221,0.0,0.0,0.0,0.0,0.0429042904290429,3030,0.665016501650165,0.026402640264026403,0.066006600660066,0.039603960396039604
The University of Bath,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,1080,0.6481481481481481,0.07407407407407407,0.037037037037037035,0.12962962962962962
Bedford College,03 Biological and sport sciences,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,440,0.2727272727272727,0.045454545454545456,0.18181818181818182,0.0
Bedford College,04 Psychology,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0
Bedford College,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.11428571428571428,350,0.5142857142857142,0.0,0.2857142857142857,0.0
Bedford College,10 Engineering and technology,0.17177914110429449,0.0,0.0,0.0,0.0,0.0,1630,0.7607361963190185,0.0,0.0,0.0
Bedford College,11 Computing,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,760,0.35526315789473684,0.07894736842105263,0.23684210526315788,0.02631578947368421
Bedford College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,380,0.631578947368421,0.0,0.0,0.0
Bedford College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,220,0.18181818181818182,0.0,0.45454545454545453,0.0
Bedford College,17 Business and management,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,360,0.4444444444444444,0.0,0.16666666666666666,0.0
Bedford College,22 Education and teaching,0.08,0.0,0.0,0.0,0.0,0.0,500,0.46,0.0,0.16,0.0
Bedford College,"25 Design, and creative and performing arts",0.145748987854251,0.0,0.0,0.016194331983805668,0.0,0.08097165991902834,2470,0.27530364372469635,0.0728744939271255,0.3360323886639676,0.0728744939271255
University of Bedfordshire,02 Subjects allied to medicine,0.08355795148247978,0.0,0.0,0.0017969451931716084,0.0026954177897574125,0.0673854447439353,11130,0.6792452830188679,0.031446540880503145,0.10377358490566038,0.014824797843665768
University of Bedfordshire,03 Biological and sport sciences,0.1468978102189781,0.0,0.0,0.0036496350364963502,0.0,0.04562043795620438,5480,0.5337591240875912,0.04562043795620438,0.11131386861313869,0.07572992700729927
University of Bedfordshire,04 Psychology,0.13313609467455623,0.0,0.0,0.0029585798816568047,0.0,0.0695266272189349,3380,0.4541420118343195,0.08875739644970414,0.1346153846153846,0.05917159763313609
University of Bedfordshire,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.05,400,0.5625,0.0,0.075,0.0
University of Bedfordshire,07 Physical sciences,0.0,0.0,0.0,0.0,0.0,0.0,390,0.6410256410256411,0.0,0.0,0.0
University of Bedfordshire,10 Engineering and technology,0.06716417910447761,0.0,0.0,0.0,0.0,0.07462686567164178,1340,0.582089552238806,0.08955223880597014,0.09701492537313433,0.022388059701492536
University of Bedfordshire,11 Computing,0.0935390549662488,0.0,0.0,0.0,0.003857280617164899,0.06171648987463838,5185,0.48987463837994216,0.15525554484088716,0.10125361620057859,0.040501446480231434
University of Bedfordshire,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,640,0.578125,0.0,0.1875,0.0
University of Bedfordshire,"26 Geography, earth and environmental studies (natural sciences)",0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
University of Bedfordshire,15 Social sciences,0.11164867882396724,0.0,0.0,0.009304056568663937,0.00446594715295869,0.11425381466319315,13435,0.4923706736136956,0.07778191291403051,0.13770003721622628,0.051358392259024936
University of Bedfordshire,16 Law,0.18495297805642633,0.0,0.025078369905956112,0.0,0.0,0.05642633228840126,1595,0.41379310344827586,0.10344827586206896,0.08463949843260188,0.05642633228840126
University of Bedfordshire,17 Business and management,0.07424199489940493,0.0,0.005383961462170587,0.007367526211391329,0.010201190138849533,0.09011051289317087,17645,0.548880702748654,0.10314536695947861,0.1156134882402947,0.03910456219892321
University of Bedfordshire,19 Language and area studies,0.1605351170568562,0.0,0.0,0.0,0.0,0.056856187290969896,1495,0.4013377926421405,0.04013377926421405,0.15384615384615385,0.09364548494983277
University of Bedfordshire,22 Education and teaching,0.1084070796460177,0.0,0.0,0.0018963337547408343,0.0012642225031605564,0.04677623261694058,15820,0.6946902654867256,0.02054361567635904,0.09323640960809103,0.02370417193426043
University of Bedfordshire,"24 Media, journalism and communications",0.05421686746987952,0.0,0.0,0.006024096385542169,0.0,0.0,1660,0.4578313253012048,0.12048192771084337,0.20481927710843373,0.024096385542168676
University of Bedfordshire,"25 Design, and creative and performing arts",0.08923884514435695,0.0,0.005249343832020997,0.026246719160104987,0.0,0.07349081364829396,3810,0.4094488188976378,0.08923884514435695,0.23622047244094488,0.04199475065616798
Queen's University Belfast,01 Medicine and dentistry,0.10337810337810338,0.0,0.0,0.0,0.000814000814000814,0.02564102564102564,12285,0.7814407814407814,0.006105006105006105,0.024013024013024013,0.04314204314204314
Queen's University Belfast,02 Subjects allied to medicine,0.10200866482867271,0.0,0.0,0.0023631350925561244,0.0031508467900748325,0.06813706183536826,25390,0.644545096494683,0.010831035840882236,0.10712879086254432,0.06144151240645924
Queen's University Belfast,03 Biological and sport sciences,0.09,0.0,0.0,0.007142857142857143,0.0,0.04,7000,0.5664285714285714,0.055714285714285716,0.05714285714285714,0.17285714285714285
Queen's University Belfast,04 Psychology,0.155893536121673,0.0,0.0,0.009125475285171103,0.0,0.05171102661596958,6575,0.5148288973384031,0.03193916349809886,0.13079847908745248,0.08593155893536121
Queen's University Belfast,"06 Agriculture, food and related studies",0.11028315946348734,0.0,0.0,0.0,0.0,0.011922503725782414,3355,0.7123695976154992,0.0,0.038748137108792845,0.06855439642324888
Queen's University Belfast,07 Physical sciences,0.07278481012658228,0.0,0.0,0.0,0.0,0.006329113924050633,4740,0.5812236286919831,0.03375527426160337,0.04008438818565401,0.22573839662447256
Queen's University Belfast,09 Mathematical sciences,0.12573099415204678,0.0,0.0,0.0,0.0,0.04093567251461988,3420,0.6067251461988304,0.023391812865497075,0.03508771929824561,0.14035087719298245
Queen's University Belfast,10 Engineering and technology,0.07396558037348956,0.0,0.0029293299157817647,0.007323324789454412,0.009520322226290736,0.04723544489198096,13655,0.6920541926034419,0.03808128890516294,0.028194800439399488,0.09630172098132553
Queen's University Belfast,11 Computing,0.0634441087613293,0.0,0.0,0.0,0.002685464921114468,0.021148036253776436,14895,0.8039610607586438,0.03121852970795569,0.04061765693185633,0.025511916750587445
Queen's University Belfast,"13 Architecture, building and planning",0.13063477460901565,0.0,0.0,0.0,0.0036798528058877645,0.05611775528978841,5435,0.6283348666053358,0.035878564857405704,0.06623735050597976,0.062557497700092
Queen's University Belfast,"26 Geography, earth and environmental studies (natural sciences)",0.16428571428571428,0.0,0.0,0.014285714285714285,0.0,0.019642857142857142,2800,0.4607142857142857,0.039285714285714285,0.08571428571428572,0.13392857142857142
Queen's University Belfast,15 Social sciences,0.12967504598405885,0.0,0.0,0.008890251379521767,0.002452483139178418,0.04751686082158185,16310,0.6026977314530962,0.030962599632127528,0.08399754751686082,0.08583690987124463
Queen's University Belfast,16 Law,0.12385867407701469,0.0,0.0031758634378721714,0.008733624454148471,0.0015879317189360857,0.0389043271139341,12595,0.646685192536721,0.03572846367606193,0.038110361254466055,0.08932115919015482
Queen's University Belfast,17 Business and management,0.12062726176115803,0.0,0.0024125452352231603,0.006936067551266586,0.0024125452352231603,0.056996381182147164,16580,0.6486731001206273,0.033775633293124246,0.04131483715319662,0.07810615199034981
Queen's University Belfast,19 Language and area studies,0.14906417112299467,0.0,0.0106951871657754,0.012032085561497326,0.0,0.04679144385026738,7480,0.4318181818181818,0.034759358288770054,0.16377005347593582,0.125
Queen's University Belfast,"20 Historical, philosophical and religious studies",0.1631762652705061,0.0,0.0,0.016579406631762654,0.0,0.03664921465968586,5730,0.4467713787085515,0.04013961605584642,0.11780104712041885,0.14048865619546247
Queen's University Belfast,22 Education and teaching,0.087248322147651,0.0,0.0,0.0,0.0026845637583892616,0.052348993288590606,7450,0.7127516778523489,0.024161073825503355,0.10201342281879194,0.010738255033557046
Queen's University Belfast,23 Combined and general studies,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,360,0.4444444444444444,0.0,0.0,0.1111111111111111
Queen's University Belfast,"24 Media, journalism and communications",0.06299212598425197,0.0,0.0,0.0,0.0,0.007874015748031496,1270,0.6456692913385826,0.05511811023622047,0.12598425196850394,0.0
Queen's University Belfast,"25 Design, and creative and performing arts",0.11653718091009989,0.0,0.0,0.013318534961154272,0.0,0.04439511653718091,4505,0.46059933407325193,0.051054384017758046,0.2486126526082131,0.04661487236403995
Queen's University Belfast,"26 Geography, earth and environmental studies (social sciences)",0.13333333333333333,0.0,0.0,0.0,0.0,0.0,900,0.4777777777777778,0.06666666666666667,0.13333333333333333,0.13333333333333333
Belfast Metropolitan College,Unknown subject,0.15584415584415584,0.0,0.0074211502782931356,0.014842300556586271,0.014842300556586271,0.06307977736549165,5390,0.48608534322820035,0.025974025974025976,0.13172541743970315,0.10018552875695733
The Berkshire College of Agriculture (BCA),"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.25,0.0
Bexhill College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,60,0.6666666666666666,0.0,0.0,0.0
BIMM University,17 Business and management,0.09,0.0,0.0,0.0,0.0,0.01,2000,0.56,0.1,0.18,0.0
BIMM University,"24 Media, journalism and communications",0.05714285714285714,0.0,0.0,0.05714285714285714,0.0,0.0,700,0.4857142857142857,0.11428571428571428,0.22857142857142856,0.0
BIMM University,"25 Design, and creative and performing arts",0.07764366780760223,0.0,0.0014411817690506215,0.013691226805980904,0.007566204287515763,0.041794271302468024,27755,0.43775896234912626,0.06773554314537922,0.3231850117096019,0.025941271842911187
Birkbeck College,02 Subjects allied to medicine,0.18625954198473282,0.0,0.0,0.09770992366412214,0.0,0.07938931297709924,3275,0.31297709923664124,0.012213740458015267,0.23206106870229007,0.0
Birkbeck College,03 Biological and sport sciences,0.1674641148325359,0.0,0.0,0.0,0.0,0.08452950558213716,3135,0.4082934609250399,0.06220095693779904,0.07496012759170653,0.18022328548644337
Birkbeck College,04 Psychology,0.18227341011517276,0.0,0.00801201802704056,0.014021031547320982,0.0,0.06559839759639459,9985,0.5222834251377065,0.04006009013520281,0.11116675012518779,0.04406609914872309
Birkbeck College,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Birkbeck College,07 Physical sciences,0.09248554913294797,0.0,0.0,0.0,0.0,0.03468208092485549,865,0.3179190751445087,0.023121387283236993,0.09826589595375723,0.09248554913294797
Birkbeck College,09 Mathematical sciences,0.13307240704500978,0.0,0.007827788649706457,0.0,0.0,0.03522504892367906,2555,0.6281800391389433,0.03522504892367906,0.033268101761252444,0.03913894324853229
Birkbeck College,11 Computing,0.10436270316509838,0.0,0.0,0.0,0.0,0.04020530367835757,5845,0.7587681779298546,0.03507271171941831,0.03849443969204448,0.00855431993156544
Birkbeck College,"26 Geography, earth and environmental studies (natural sciences)",0.07242339832869081,0.0,0.0,0.0,0.0,0.04178272980501393,1795,0.5654596100278552,0.05013927576601671,0.08356545961002786,0.022284122562674095
Birkbeck College,15 Social sciences,0.12148642210576464,0.0,0.0023820867079561697,0.014292520247737018,0.0,0.06622201048118151,10495,0.598856598380181,0.05383515959980943,0.08384945212005716,0.05717008099094807
Birkbeck College,16 Law,0.17286245353159851,0.0,0.0055762081784386614,0.02509293680297398,0.013011152416356878,0.08271375464684015,5380,0.5,0.05204460966542751,0.06970260223048327,0.0362453531598513
Birkbeck College,17 Business and management,0.08212180746561885,0.0,0.0007858546168958742,0.011787819253438114,0.003929273084479371,0.05225933202357564,12725,0.7045186640471512,0.055402750491159135,0.06719056974459725,0.012573673870333988
Birkbeck College,19 Language and area studies,0.12240802675585284,0.0,0.018729096989966554,0.013377926421404682,0.0,0.10367892976588629,7475,0.4434782608695652,0.04080267558528428,0.21137123745819397,0.03879598662207358
Birkbeck College,"20 Historical, philosophical and religious studies",0.13126760563380283,0.0,0.030422535211267605,0.025915492957746478,0.0,0.17183098591549295,8875,0.38422535211267606,0.03211267605633803,0.15380281690140846,0.05352112676056338
